"fish_id","mark_no","dist_btw_markers","dist_to_center","x_position","y_position","fish_length","fishery_dredge","hatch_year","meta_id","latPosStartDec","lonPosStartDec","day","month","year","rdate","station"
"SK08-L151-st65-13a",15,2.33281210869155,62.7526457238026,555.961,623.427,6.5,"Dredge","2008","SK08-L151-65",54.540833,1.568333,"09","12","2008",2008-12-09,65
"SK08-L151-st65-13a",16,1.86624968695324,65.0854578324941,547.409,628.61,6.5,"Dredge","2008","SK08-L151-65",54.540833,1.568333,"09","12","2008",2008-12-09,65
"SK08-L151-st65-13a",17,1.86624968695324,66.9517075194473,540.568,632.757,6.5,"Dredge","2008","SK08-L151-65",54.540833,1.568333,"09","12","2008",2008-12-09,65
"SK08-L151-st65-13a",18,2.33281210869155,68.8179572064006,533.727,636.903,6.5,"Dredge","2008","SK08-L151-65",54.540833,1.568333,"09","12","2008",2008-12-09,65
"SK08-L151-st65-13a",19,2.72635751142781,71.1507693150921,525.175,642.086,6.5,"Dredge","2008","SK08-L151-65",54.540833,1.568333,"09","12","2008",2008-12-09,65
"SK08-L151-st65-13a",20,3.10567276030105,73.8771268265199,515.181,648.144,6.5,"Dredge","2008","SK08-L151-65",54.540833,1.568333,"09","12","2008",2008-12-09,65
"SK08-L151-st65-13a",21,3.73249937390647,76.982799586821,503.796,655.044,6.5,"Dredge","2008","SK08-L151-65",54.540833,1.568333,"09","12","2008",2008-12-09,65
"SK08-L151-st65-13a",22,2.33281210869155,80.7152989607275,490.113,663.337,6.5,"Dredge","2008","SK08-L151-65",54.540833,1.568333,"09","12","2008",2008-12-09,65
"SK08-L151-st65-13a",23,2.93094513336006,83.048111069419,481.562,668.52,6.5,"Dredge","2008","SK08-L151-65",54.540833,1.568333,"09","12","2008",2008-12-09,65
"SK08-L151-st65-13a",24,2.4345227166305,85.9790562027791,470.818,675.032,6.5,"Dredge","2008","SK08-L151-65",54.540833,1.568333,"09","12","2008",2008-12-09,65
"SK08-L151-st65-13a",25,5.27705427107114,88.4135789194096,461.893,680.441,6.5,"Dredge","2008","SK08-L151-65",54.540833,1.568333,"09","12","2008",2008-12-09,65
"SK08-L151-st65-13a",26,4.05419416369504,93.6906331904807,442.548,692.166,6.5,"Dredge","2008","SK08-L151-65",54.540833,1.568333,"09","12","2008",2008-12-09,65
"SK08-L151-st65-13a",27,3.73249937390647,97.7448273541757,427.686,701.174,6.5,"Dredge","2008","SK08-L151-65",54.540833,1.568333,"09","12","2008",2008-12-09,65
"SK08-L151-st65-13a",28,2.19447635064614,101.477326728082,414.004,709.467,6.5,"Dredge","2008","SK08-L151-65",54.540833,1.568333,"09","12","2008",2008-12-09,65
"SK08-L151-st65-13a",29,2.47114786673695,103.671803078728,405.959,714.343,6.5,"Dredge","2008","SK08-L151-65",54.540833,1.568333,"09","12","2008",2008-12-09,65
"SK08-L151-st65-13a",30,2.5660933195607,106.142950945465,396.901,719.833,6.5,"Dredge","2008","SK08-L151-65",54.540833,1.568333,"09","12","2008",2008-12-09,65
"SK08-L151-st65-13a",31,3.38747646303099,108.709044265026,387.494,725.534,6.5,"Dredge","2008","SK08-L151-65",54.540833,1.568333,"09","12","2008",2008-12-09,65
"SK08-L151-st65-13a",32,3.14439744130533,112.096520728057,375.076,733.061,6.5,"Dredge","2008","SK08-L151-65",54.540833,1.568333,"09","12","2008",2008-12-09,65
"SK08-L151-st65-13a",33,3.58949799164368,115.240918169362,363.549,740.047,6.5,"Dredge","2008","SK08-L151-65",54.540833,1.568333,"09","12","2008",2008-12-09,65
"SK08-L151-st65-13a",34,2.70909470182349,118.830416161006,350.391,748.022,6.5,"Dredge","2008","SK08-L151-65",54.540833,1.568333,"09","12","2008",2008-12-09,65
"SK08-L151-st65-13a",35,2.22410306442652,121.53951086283,340.46,754.041,6.5,"Dredge","2008","SK08-L151-65",54.540833,1.568333,"09","12","2008",2008-12-09,65
"SK08-L151-st65-13c",2,2.33281210869155,40.1243682694946,828.446,453.313,6.5,"Dredge","2008","SK08-L151-65",54.540833,1.568333,"09","12","2008",2008-12-09,65
"SK08-L151-st65-13c",3,1.86624968695324,42.4571803781861,836.553,447.459,6.5,"Dredge","2008","SK08-L151-65",54.540833,1.568333,"09","12","2008",2008-12-09,65
"SK08-L151-st65-13c",4,2.33281210869155,44.3234300651394,843.039,442.776,6.5,"Dredge","2008","SK08-L151-65",54.540833,1.568333,"09","12","2008",2008-12-09,65
"SK08-L151-st65-13c",5,1.86624968695324,46.6562421738309,851.146,436.922,6.5,"Dredge","2008","SK08-L151-65",54.540833,1.568333,"09","12","2008",2008-12-09,65
"SK08-L151-st65-13c",6,2.33281210869155,48.5224918607841,857.632,432.239,6.5,"Dredge","2008","SK08-L151-65",54.540833,1.568333,"09","12","2008",2008-12-09,65
"SK08-L151-st65-13c",7,2.5660933195607,50.8553039694757,865.739,426.385,6.5,"Dredge","2008","SK08-L151-65",54.540833,1.568333,"09","12","2008",2008-12-09,65
"SK08-L151-st65-13c",8,2.79937453042985,53.4213972890364,874.657,419.946,6.5,"Dredge","2008","SK08-L151-65",54.540833,1.568333,"09","12","2008",2008-12-09,65
"SK08-L151-st65-13c",9,3.03265574129901,56.2207718194662,884.386,412.921,6.5,"Dredge","2008","SK08-L151-65",54.540833,1.568333,"09","12","2008",2008-12-09,65
"SK08-L151-st65-13c",10,2.5660933195607,59.2534275607652,894.925,405.311,6.5,"Dredge","2008","SK08-L151-65",54.540833,1.568333,"09","12","2008",2008-12-09,65
"SK08-L151-st65-13c",11,3.07814557741849,61.8195208803259,903.843,398.872,6.5,"Dredge","2008","SK08-L151-65",54.540833,1.568333,"09","12","2008",2008-12-09,65
"SK08-L151-st65-13c",12,2.58965472185848,64.8976664577444,914.541,391.148,6.5,"Dredge","2008","SK08-L151-65",54.540833,1.568333,"09","12","2008",2008-12-09,65
"SK08-L151-st65-13c",13,2.39229881746318,67.4873211796029,923.541,384.65,6.5,"Dredge","2008","SK08-L151-65",54.540833,1.568333,"09","12","2008",2008-12-09,65
"SK08-L151-st65-13c",14,2.97713481311215,69.8796199970661,931.855,378.646,6.5,"Dredge","2008","SK08-L151-65",54.540833,1.568333,"09","12","2008",2008-12-09,65
"SK08-L151-st65-13c",15,3.27993382482031,72.8567548101783,942.202,371.175,6.5,"Dredge","2008","SK08-L151-65",54.540833,1.568333,"09","12","2008",2008-12-09,65
"SK08-L151-st65-13c",16,2.94540856843394,76.1366886349986,953.601,362.945,6.5,"Dredge","2008","SK08-L151-65",54.540833,1.568333,"09","12","2008",2008-12-09,65
"SK08-L151-st65-13c",17,2.33281210869155,79.0820972034325,963.837,355.553,6.5,"Dredge","2008","SK08-L151-65",54.540833,1.568333,"09","12","2008",2008-12-09,65
"SK08-L151-st65-13c",18,2.09953089782239,81.4149093121241,971.945,349.7,6.5,"Dredge","2008","SK08-L151-65",54.540833,1.568333,"09","12","2008",2008-12-09,65
"SK08-L151-st65-13c",19,2.09953089782239,83.5144402099464,979.241,344.431,6.5,"Dredge","2008","SK08-L151-65",54.540833,1.568333,"09","12","2008",2008-12-09,65
"SK08-L151-st65-13c",20,1.50303084162996,85.6139711077688,986.538,339.163,6.5,"Dredge","2008","SK08-L151-65",54.540833,1.568333,"09","12","2008",2008-12-09,65
"SK08-L151-st65-13c",21,2.46274974314566,87.1170019493988,991.761,335.391,6.5,"Dredge","2008","SK08-L151-65",54.540833,1.568333,"09","12","2008",2008-12-09,65
"SK08-L151-st65-13c",22,2.5660933195607,89.5797516925445,1000.32,329.211,6.5,"Dredge","2008","SK08-L151-65",54.540833,1.568333,"09","12","2008",2008-12-09,65
"SK08-L151-st65-13c",23,3.03265574129901,92.1458450121052,1009.238,322.772,6.5,"Dredge","2008","SK08-L151-65",54.540833,1.568333,"09","12","2008",2008-12-09,65
"SK08-L151-st65-13c",24,2.09953089782239,95.1785007534042,1019.778,315.162,6.5,"Dredge","2008","SK08-L151-65",54.540833,1.568333,"09","12","2008",2008-12-09,65
"SK08-L151-st65-13c",25,2.21500509720262,97.2780316512266,1027.075,309.893,6.5,"Dredge","2008","SK08-L151-65",54.540833,1.568333,"09","12","2008",2008-12-09,65
"SK08-L151-st65-13c",26,2.21733790931131,99.4930367484292,1034.773,304.335,6.5,"Dredge","2008","SK08-L151-65",54.540833,1.568333,"09","12","2008",2008-12-09,65
"SK08-L151-st65-13c",27,2.79937453042985,101.710374657741,1042.48,298.771,6.5,"Dredge","2008","SK08-L151-65",54.540833,1.568333,"09","12","2008",2008-12-09,65
"SK08-L151-st65-13c",29,2.17464744772226,108.60010193955,1066.425,281.482,6.5,"Dredge","2008","SK08-L151-65",54.540833,1.568333,"09","12","2008",2008-12-09,65
"SK08-L151-st65-13c",30,2.13312339218755,110.774749387272,1073.983,276.025,6.5,"Dredge","2008","SK08-L151-65",54.540833,1.568333,"09","12","2008",2008-12-09,65
"SK08-L151-st65-13c",31,1.86624968695324,112.90787277946,1081.398,270.672,6.5,"Dredge","2008","SK08-L151-65",54.540833,1.568333,"09","12","2008",2008-12-09,65
"SK08-L151-st65-13c",32,2.09953089782239,114.774122466413,1087.884,265.989,6.5,"Dredge","2008","SK08-L151-65",54.540833,1.568333,"09","12","2008",2008-12-09,65
"SK08-L151-st65-13c",33,2.5660933195607,116.873653364236,1095.181,260.721,6.5,"Dredge","2008","SK08-L151-65",54.540833,1.568333,"09","12","2008",2008-12-09,65
"SK08-L151-st65-13c",34,2.09953089782239,119.439746683796,1104.1,254.281,6.5,"Dredge","2008","SK08-L151-65",54.540833,1.568333,"09","12","2008",2008-12-09,65
"SK08-L151-st65-13c",35,2.5660933195607,121.539277581619,1111.397,249.013,6.5,"Dredge","2008","SK08-L151-65",54.540833,1.568333,"09","12","2008",2008-12-09,65
"SK08-L151-st65-13c",36,2.79937453042985,124.105370901179,1120.316,242.573,6.5,"Dredge","2008","SK08-L151-65",54.540833,1.568333,"09","12","2008",2008-12-09,65
"SK08-L151-st65-13c",37,3.26593695216816,126.904745431609,1130.045,235.549,6.5,"Dredge","2008","SK08-L151-65",54.540833,1.568333,"09","12","2008",2008-12-09,65
"SK08-L151-st65-13c",38,3.26593695216816,130.170682383777,1141.396,227.353,6.5,"Dredge","2008","SK08-L151-65",54.540833,1.568333,"09","12","2008",2008-12-09,65
"SK08-L151-st65-13c",39,3.26593695216816,133.436619335946,1152.747,219.158,6.5,"Dredge","2008","SK08-L151-65",54.540833,1.568333,"09","12","2008",2008-12-09,65
"SK08-L151-st65-13c",40,2.33281210869155,136.702556288114,1164.098,210.963,6.5,"Dredge","2008","SK08-L151-65",54.540833,1.568333,"09","12","2008",2008-12-09,65
"SK08-L151-st65-13c",41,2.79937453042985,139.035368396805,1172.206,205.109,6.5,"Dredge","2008","SK08-L151-65",54.540833,1.568333,"09","12","2008",2008-12-09,65
"SK08-L151-st65-13d",2,3.26593695216816,39.4245246368871,432.209,576.858,6.5,"Dredge","2008","SK08-L151-65",54.540833,1.568333,"09","12","2008",2008-12-09,65
"SK08-L151-st65-13d",3,2.5660933195607,42.6904615890553,421.789,586.207,6.5,"Dredge","2008","SK08-L151-65",54.540833,1.568333,"09","12","2008",2008-12-09,65
"SK08-L151-st65-13d",4,2.09953089782239,45.256554908616,413.601,593.553,6.5,"Dredge","2008","SK08-L151-65",54.540833,1.568333,"09","12","2008",2008-12-09,65
"SK08-L151-st65-13d",5,2.33281210869155,47.3560858064384,406.902,599.563,6.5,"Dredge","2008","SK08-L151-65",54.540833,1.568333,"09","12","2008",2008-12-09,65
"SK08-L151-st65-13d",6,2.33281210869155,49.6888979151299,399.459,606.241,6.5,"Dredge","2008","SK08-L151-65",54.540833,1.568333,"09","12","2008",2008-12-09,65
"SK08-L151-st65-13d",7,3.03265574129901,52.0217100238215,392.016,612.918,6.5,"Dredge","2008","SK08-L151-65",54.540833,1.568333,"09","12","2008",2008-12-09,65
"SK08-L151-st65-13d",8,2.33281210869155,55.0543657651205,382.34,621.6,6.5,"Dredge","2008","SK08-L151-65",54.540833,1.568333,"09","12","2008",2008-12-09,65
"SK08-L151-st65-13d",9,2.5660933195607,57.387177873812,374.896,628.277,6.5,"Dredge","2008","SK08-L151-65",54.540833,1.568333,"09","12","2008",2008-12-09,65
"SK08-L151-st65-13d",10,3.73249937390647,59.9532711933727,366.709,635.623,6.5,"Dredge","2008","SK08-L151-65",54.540833,1.568333,"09","12","2008",2008-12-09,65
"SK08-L151-st65-13d",11,3.26593695216816,63.6857705672792,354.8,646.308,6.5,"Dredge","2008","SK08-L151-65",54.540833,1.568333,"09","12","2008",2008-12-09,65
"SK08-L151-st65-13d",12,3.73249937390647,66.9517075194474,344.379,655.657,6.5,"Dredge","2008","SK08-L151-65",54.540833,1.568333,"09","12","2008",2008-12-09,65
"SK08-L151-st65-13d",13,3.03265574129901,70.6842068933538,332.47,666.341,6.5,"Dredge","2008","SK08-L151-65",54.540833,1.568333,"09","12","2008",2008-12-09,65
"SK08-L151-st65-13d",14,3.49921816303732,73.7168626346528,322.794,675.022,6.5,"Dredge","2008","SK08-L151-65",54.540833,1.568333,"09","12","2008",2008-12-09,65
"SK08-L151-st65-13d",15,3.49921816303732,77.2160807976901,311.629,685.039,6.5,"Dredge","2008","SK08-L151-65",54.540833,1.568333,"09","12","2008",2008-12-09,65
"SK08-L151-st65-13d",16,2.5660933195607,80.7152989607275,300.464,695.056,6.5,"Dredge","2008","SK08-L151-65",54.540833,1.568333,"09","12","2008",2008-12-09,65
"SK08-L151-st65-13d",17,2.33281210869155,83.2813922802882,292.276,702.402,6.5,"Dredge","2008","SK08-L151-65",54.540833,1.568333,"09","12","2008",2008-12-09,65
"SK08-L151-st65-13d",18,3.26593695216816,85.6142043889797,284.833,709.08,6.5,"Dredge","2008","SK08-L151-65",54.540833,1.568333,"09","12","2008",2008-12-09,65
"SK08-L151-st65-13d",19,3.73249937390647,88.8801413411479,274.413,718.429,6.5,"Dredge","2008","SK08-L151-65",54.540833,1.568333,"09","12","2008",2008-12-09,65
"SK08-L151-st65-13d",20,3.49921816303732,92.6126407150543,262.503,729.113,6.5,"Dredge","2008","SK08-L151-65",54.540833,1.568333,"09","12","2008",2008-12-09,65
"SK08-L151-st65-13d",21,2.5660933195607,96.1118588780917,251.339,739.13,6.5,"Dredge","2008","SK08-L151-65",54.540833,1.568333,"09","12","2008",2008-12-09,65
"SK08-L151-st65-13d",22,2.33281210869155,98.6779521976524,243.151,746.476,6.5,"Dredge","2008","SK08-L151-65",54.540833,1.568333,"09","12","2008",2008-12-09,65
"SK08-L151-st65-13d",23,2.79937453042985,101.010764306344,235.707,753.153,6.5,"Dredge","2008","SK08-L151-65",54.540833,1.568333,"09","12","2008",2008-12-09,65
"SK08-L151-st65-13d",24,3.49921816303732,103.810138836774,226.775,761.167,6.5,"Dredge","2008","SK08-L151-65",54.540833,1.568333,"09","12","2008",2008-12-09,65
"SK08-L151-st65-13d",25,3.49921816303732,107.309356999811,215.61,771.184,6.5,"Dredge","2008","SK08-L151-65",54.540833,1.568333,"09","12","2008",2008-12-09,65
"SK08-L151-st65-13d",26,3.73249937390647,110.808575162848,204.445,781.2,6.5,"Dredge","2008","SK08-L151-65",54.540833,1.568333,"09","12","2008",2008-12-09,65
"SK08-L151-st65-13e",2,2.33281210869155,33.5924943651583,420.123,685.073,6.5,"Dredge","2008","SK08-L151-65",54.540833,1.568333,"09","12","2008",2008-12-09,65
"SK08-L151-st65-13e",3,1.86624968695324,35.9253064738498,414.02,692.995,6.5,"Dredge","2008","SK08-L151-65",54.540833,1.568333,"09","12","2008",2008-12-09,65
"SK08-L151-st65-13e",4,2.33281210869155,37.791556160803,409.138,699.332,6.5,"Dredge","2008","SK08-L151-65",54.540833,1.568333,"09","12","2008",2008-12-09,65
"SK08-L151-st65-13e",5,1.63296847608408,40.1243682694946,403.035,707.254,6.5,"Dredge","2008","SK08-L151-65",54.540833,1.568333,"09","12","2008",2008-12-09,65
"SK08-L151-st65-13e",6,1.63296847608408,41.7573367455787,398.763,712.799,6.5,"Dredge","2008","SK08-L151-65",54.540833,1.568333,"09","12","2008",2008-12-09,65
"SK08-L151-st65-13e",7,1.63296847608408,43.3903052216627,394.492,718.345,6.5,"Dredge","2008","SK08-L151-65",54.540833,1.568333,"09","12","2008",2008-12-09,65
"SK08-L151-st65-13e",8,1.63296847608408,45.0232736977468,390.22,723.89,6.5,"Dredge","2008","SK08-L151-65",54.540833,1.568333,"09","12","2008",2008-12-09,65
"SK08-L151-st65-13e",10,1.39968726521493,49.6888979151299,378.015,739.733,6.5,"Dredge","2008","SK08-L151-65",54.540833,1.568333,"09","12","2008",2008-12-09,65
"SK08-L151-st65-13e",11,1.63296847608408,51.0885851803448,374.353,744.486,6.5,"Dredge","2008","SK08-L151-65",54.540833,1.568333,"09","12","2008",2008-12-09,65
"SK08-L151-st65-13e",12,2.09953089782239,52.7215536564289,370.081,750.032,6.5,"Dredge","2008","SK08-L151-65",54.540833,1.568333,"09","12","2008",2008-12-09,65
"SK08-L151-st65-13e",13,1.63296847608408,54.8210845542513,364.589,757.161,6.5,"Dredge","2008","SK08-L151-65",54.540833,1.568333,"09","12","2008",2008-12-09,65
"SK08-L151-st65-13e",14,1.86624968695324,56.4540530303354,360.317,762.706,6.5,"Dredge","2008","SK08-L151-65",54.540833,1.568333,"09","12","2008",2008-12-09,65
"SK08-L151-st65-13e",15,2.33281210869155,58.3203027172886,355.435,769.044,6.5,"Dredge","2008","SK08-L151-65",54.540833,1.568333,"09","12","2008",2008-12-09,65
"SK08-L151-st65-13e",16,2.33281210869155,60.6531148259802,349.332,776.966,6.5,"Dredge","2008","SK08-L151-65",54.540833,1.568333,"09","12","2008",2008-12-09,65
"SK08-L151-st65-13e",17,2.5660933195607,62.9859269346717,343.23,784.887,6.5,"Dredge","2008","SK08-L151-65",54.540833,1.568333,"09","12","2008",2008-12-09,65
"SK08-L151-st65-13e",18,2.09953089782239,65.5520202542324,336.517,793.601,6.5,"Dredge","2008","SK08-L151-65",54.540833,1.568333,"09","12","2008",2008-12-09,65
"SK08-L151-st65-13e",19,2.79937453042985,67.6515511520548,331.025,800.731,6.5,"Dredge","2008","SK08-L151-65",54.540833,1.568333,"09","12","2008",2008-12-09,65
"SK08-L151-st65-13e",20,3.96578058477563,70.4509256824847,323.701,810.237,6.5,"Dredge","2008","SK08-L151-65",54.540833,1.568333,"09","12","2008",2008-12-09,65
"SK08-L151-st65-13e",21,2.5660933195607,74.4167062672603,313.327,823.704,6.5,"Dredge","2008","SK08-L151-65",54.540833,1.568333,"09","12","2008",2008-12-09,65
"SK08-L151-st65-13e",22,2.79937453042985,76.982799586821,306.614,832.418,6.5,"Dredge","2008","SK08-L151-65",54.540833,1.568333,"09","12","2008",2008-12-09,65
"SK08-L151-st65-13e",23,2.09953089782239,79.7821741172508,299.291,841.924,6.5,"Dredge","2008","SK08-L151-65",54.540833,1.568333,"09","12","2008",2008-12-09,65
"SK08-L151-st65-13e",24,3.26593695216816,81.8817050150732,293.799,849.054,6.5,"Dredge","2008","SK08-L151-65",54.540833,1.568333,"09","12","2008",2008-12-09,65
"SK08-L151-st65-13e",25,2.79937453042985,85.1476419672414,285.255,860.144,6.5,"Dredge","2008","SK08-L151-65",54.540833,1.568333,"09","12","2008",2008-12-09,65
"SK08-L151-st65-13e",26,12.130622965196,87.9470164976713,277.932,869.65,6.5,"Dredge","2008","SK08-L151-65",54.540833,1.568333,"09","12","2008",2008-12-09,65
"SK08-L151-st65-14c",2,2.79937453042985,31.0264010455976,453.675,633.318,7,"Dredge","2008","SK08-L151-65",54.540833,1.568333,"09","12","2008",2008-12-09,65
"SK08-L151-st65-14c",3,1.63296847608408,33.8257755760274,445.796,642.37,7,"Dredge","2008","SK08-L151-65",54.540833,1.568333,"09","12","2008",2008-12-09,65
"SK08-L151-st65-14c",4,1.86624968695324,35.4587440521115,441.2,647.649,7,"Dredge","2008","SK08-L151-65",54.540833,1.568333,"09","12","2008",2008-12-09,65
"SK08-L151-st65-14c",6,1.55598567649726,40.2013510690814,427.852,662.983,7,"Dredge","2008","SK08-L151-65",54.540833,1.568333,"09","12","2008",2008-12-09,65
"SK08-L151-st65-14c",7,1.86624968695324,41.7573367455787,423.473,668.015,7,"Dredge","2008","SK08-L151-65",54.540833,1.568333,"09","12","2008",2008-12-09,65
"SK08-L151-st65-14c",8,2.21523837841349,43.6235864325319,418.22,674.049,7,"Dredge","2008","SK08-L151-65",54.540833,1.568333,"09","12","2008",2008-12-09,65
"SK08-L151-st65-14c",9,1.98382341723129,45.8388248109454,411.985,681.212,7,"Dredge","2008","SK08-L151-65",54.540833,1.568333,"09","12","2008",2008-12-09,65
"SK08-L151-st65-14c",10,2.33117914021546,47.8226482281767,406.401,687.626,7,"Dredge","2008","SK08-L151-65",54.540833,1.568333,"09","12","2008",2008-12-09,65
"SK08-L151-st65-14c",11,1.86788265542932,50.1538273683921,399.84,695.163,7,"Dredge","2008","SK08-L151-65",54.540833,1.568333,"09","12","2008",2008-12-09,65
"SK08-L151-st65-14c",12,2.5660933195607,52.0217100238215,394.583,701.203,7,"Dredge","2008","SK08-L151-65",54.540833,1.568333,"09","12","2008",2008-12-09,65
"SK08-L151-st65-14c",13,2.09953089782239,54.5878033433822,387.36,709.5,7,"Dredge","2008","SK08-L151-65",54.540833,1.568333,"09","12","2008",2008-12-09,65
"SK08-L151-st65-14c",14,2.33281210869155,56.6873342412045,381.451,716.288,7,"Dredge","2008","SK08-L151-65",54.540833,1.568333,"09","12","2008",2008-12-09,65
"SK08-L151-st65-14c",15,2.33281210869155,59.0201463498961,374.885,723.831,7,"Dredge","2008","SK08-L151-65",54.540833,1.568333,"09","12","2008",2008-12-09,65
"SK08-L151-st65-14c",16,2.79937453042985,61.3529584585876,368.319,731.374,7,"Dredge","2008","SK08-L151-65",54.540833,1.568333,"09","12","2008",2008-12-09,65
"SK08-L151-st65-14c",17,2.33281210869155,64.1523329890175,360.44,740.425,7,"Dredge","2008","SK08-L151-65",54.540833,1.568333,"09","12","2008",2008-12-09,65
"SK08-L151-st65-14c",18,3.03265574129901,66.485145097709,353.874,747.968,7,"Dredge","2008","SK08-L151-65",54.540833,1.568333,"09","12","2008",2008-12-09,65
"SK08-L151-st65-14c",19,2.33281210869155,69.517800839008,345.339,757.773,7,"Dredge","2008","SK08-L151-65",54.540833,1.568333,"09","12","2008",2008-12-09,65
"SK08-L151-st65-14c",20,3.03265574129901,71.8506129476996,338.773,765.316,7,"Dredge","2008","SK08-L151-65",54.540833,1.568333,"09","12","2008",2008-12-09,65
"SK08-L151-st65-14c",21,2.79937453042985,74.8832686889986,330.237,775.121,7,"Dredge","2008","SK08-L151-65",54.540833,1.568333,"09","12","2008",2008-12-09,65
"SK08-L151-st65-14c",22,3.26593695216816,77.6826432194285,322.358,784.173,7,"Dredge","2008","SK08-L151-65",54.540833,1.568333,"09","12","2008",2008-12-09,65
"SK08-L151-st65-14c",23,2.79937453042985,80.9485801715966,313.166,794.733,7,"Dredge","2008","SK08-L151-65",54.540833,1.568333,"09","12","2008",2008-12-09,65
"SK08-L151-st65-14c",24,3.43156661188526,83.7479547020265,305.287,803.784,7,"Dredge","2008","SK08-L151-65",54.540833,1.568333,"09","12","2008",2008-12-09,65
"SK08-L151-st65-14c",25,2.97993418764258,87.1795213139117,295.629,814.879,7,"Dredge","2008","SK08-L151-65",54.540833,1.568333,"09","12","2008",2008-12-09,65
"SK08-L151-st65-14c",26,1.65909597170143,90.1594555015543,287.242,824.514,7,"Dredge","2008","SK08-L151-65",54.540833,1.568333,"09","12","2008",2008-12-09,65
"SK08-L151-st65-14c",27,3.28879851083334,91.8185514732557,282.572,829.878,7,"Dredge","2008","SK08-L151-65",54.540833,1.568333,"09","12","2008",2008-12-09,65
"SK08-L151-st65-14c",28,2.40442944042838,95.1073499840891,273.316,840.512,7,"Dredge","2008","SK08-L151-65",54.540833,1.568333,"09","12","2008",2008-12-09,65
"SK08-L151-st65-14c",29,2.79937453042985,97.5117794245175,266.549,848.286,7,"Dredge","2008","SK08-L151-65",54.540833,1.568333,"09","12","2008",2008-12-09,65
"SK08-L151-st65-14c",30,3.66484782275442,100.311153954947,258.669,857.337,7,"Dredge","2008","SK08-L151-65",54.540833,1.568333,"09","12","2008",2008-12-09,65
"SK08-L151-st65-14c",31,2.63374487071275,103.976001777702,248.355,869.187,7,"Dredge","2008","SK08-L151-65",54.540833,1.568333,"09","12","2008",2008-12-09,65
"SK08-L151-st65-14c",32,2.33281210869155,106.609746648414,240.942,877.703,7,"Dredge","2008","SK08-L151-65",54.540833,1.568333,"09","12","2008",2008-12-09,65
"SK08-L151-st65-14c",33,2.79937453042985,108.942558757106,234.376,885.245,7,"Dredge","2008","SK08-L151-65",54.540833,1.568333,"09","12","2008",2008-12-09,65
"SK08-L151-st65-14c",34,2.33281210869155,111.741933287536,226.497,894.297,7,"Dredge","2008","SK08-L151-65",54.540833,1.568333,"09","12","2008",2008-12-09,65
"SK08-L151-st65-14c",35,3.03265574129901,114.074745396227,219.931,901.839,7,"Dredge","2008","SK08-L151-65",54.540833,1.568333,"09","12","2008",2008-12-09,65
"SK08-L151-st65-14c",36,3.5689692450872,117.107401137526,211.395,911.645,7,"Dredge","2008","SK08-L151-65",54.540833,1.568333,"09","12","2008",2008-12-09,65
"SK08-L151-st65-14d",2,2.33281210869155,24.2612459303921,560.646,566.59,7,"Dredge","2008","SK08-L151-65",54.540833,1.568333,"09","12","2008",2008-12-09,65
"SK08-L151-st65-14d",3,1.39968726521493,26.5940580390836,556.285,575.589,7,"Dredge","2008","SK08-L151-65",54.540833,1.568333,"09","12","2008",2008-12-09,65
"SK08-L151-st65-14d",4,1.86624968695324,27.9937453042985,553.668,580.988,7,"Dredge","2008","SK08-L151-65",54.540833,1.568333,"09","12","2008",2008-12-09,65
"SK08-L151-st65-14d",5,2.5660933195607,29.8599949912518,550.18,588.188,7,"Dredge","2008","SK08-L151-65",54.540833,1.568333,"09","12","2008",2008-12-09,65
"SK08-L151-st65-14d",6,2.15131932663534,32.4260883108125,545.383,598.086,7,"Dredge","2008","SK08-L151-65",54.540833,1.568333,"09","12","2008",2008-12-09,65
"SK08-L151-st65-14d",7,1.69245518485572,34.5774076374478,541.361,606.385,7,"Dredge","2008","SK08-L151-65",54.540833,1.568333,"09","12","2008",2008-12-09,65
"SK08-L151-st65-14d",8,2.02628059760948,36.2698628223035,538.197,612.914,7,"Dredge","2008","SK08-L151-65",54.540833,1.568333,"09","12","2008",2008-12-09,65
"SK08-L151-st65-14d",9,1.89587640073362,38.296143419913,534.409,620.73,7,"Dredge","2008","SK08-L151-65",54.540833,1.568333,"09","12","2008",2008-12-09,65
"SK08-L151-st65-14d",10,2.5532628529629,40.1920198206466,530.865,628.044,7,"Dredge","2008","SK08-L151-65",54.540833,1.568333,"09","12","2008",2008-12-09,65
"SK08-L151-st65-14d",11,1.9443988925944,42.7452826736095,526.092,637.893,7,"Dredge","2008","SK08-L151-65",54.540833,1.568333,"09","12","2008",2008-12-09,65
"SK08-L151-st65-14d",12,1.82285938173157,44.6896815662039,522.458,645.393,7,"Dredge","2008","SK08-L151-65",54.540833,1.568333,"09","12","2008",2008-12-09,65
"SK08-L151-st65-14d",13,2.0101841940595,46.5125409479355,519.05,652.425,7,"Dredge","2008","SK08-L151-65",54.540833,1.568333,"09","12","2008",2008-12-09,65
"SK08-L151-st65-14d",15,1.80792938423595,51.8469823968805,509.078,673.003,7,"Dredge","2008","SK08-L151-65",54.540833,1.568333,"09","12","2008",2008-12-09,65
"SK08-L151-st65-14d",16,1.86624968695324,53.6549117811164,505.697,679.978,7,"Dredge","2008","SK08-L151-65",54.540833,1.568333,"09","12","2008",2008-12-09,65
